"Date","Price","Social Volume","Active social users (Twitter)"
"2021-03-23T00:00:00.000Z","54350.72253279","11924",""
"2021-03-23T12:00:00.000Z","54738.94493032","",""
"2021-03-24T00:00:00.000Z","56631.74190656","15487",""
"2021-03-24T12:00:00.000Z","52774.26369049","",""
"2021-03-25T00:00:00.000Z","52473.00065698","15017",""
"2021-03-25T12:00:00.000Z","51704.1619252","",""
"2021-03-26T00:00:00.000Z","52896.00048799","11508",""
"2021-03-26T12:00:00.000Z","55137.31372578","",""
"2021-03-27T00:00:00.000Z","54687.98153269","11567",""
"2021-03-27T12:00:00.000Z","55973.51084173","",""
"2021-03-28T00:00:00.000Z","56054.57031602","11023",""
"2021-03-28T12:00:00.000Z","55950.7457745","",""
"2021-03-29T00:00:00.000Z","57883.07881382","11912",""
"2021-03-29T12:00:00.000Z","57750.19987147","",""
"2021-03-30T00:00:00.000Z","59319.61597949","11918",""
"2021-03-30T12:00:00.000Z","58917.6930451","",""
"2021-03-31T00:00:00.000Z","58276.76767329","12523",""
"2021-03-31T12:00:00.000Z","58918.83271375","",""
"2021-04-01T00:00:00.000Z","59276.85946817","1781",""
"2021-04-01T12:00:00.000Z","","",""
"2021-04-02T00:00:00.000Z","","",""
"2021-04-02T12:00:00.000Z","","",""
"2021-04-03T00:00:00.000Z","","",""
"2021-04-03T12:00:00.000Z","","",""
"2021-04-04T00:00:00.000Z","","",""
"2021-04-04T12:00:00.000Z","","",""
"2021-04-05T00:00:00.000Z","","",""
"2021-04-05T12:00:00.000Z","","",""
"2021-04-06T00:00:00.000Z","","",""
"2021-04-06T12:00:00.000Z","","",""
"2021-04-07T00:00:00.000Z","","",""
"2021-04-07T12:00:00.000Z","","",""
"2021-04-08T00:00:00.000Z","","",""
"2021-04-08T12:00:00.000Z","","",""
